,types,area,bedroom,bathroom,price
5538,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5539,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5540,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5541,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5542,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5543,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5544,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5545,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5546,semi_detached_duplex,Ikota Ajah,4.0,4.0,51000000.0
5547,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5548,semi_detached_duplex,Ikota Ajah,4.0,5.0,58000000.0
5549,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5550,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5551,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5552,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5553,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5554,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5555,semi_detached_duplex,Ikota Ajah,4.0,5.0,60000000.0
5556,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5557,semi_detached_duplex,Ikota Ajah,4.0,5.0,60000000.0
5558,semi_detached_duplex,Ikota Ajah,4.0,4.0,60000000.0
5559,semi_detached_duplex,Ikota Ajah,4.0,4.0,52000000.0
5560,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5561,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5562,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5563,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5564,semi_detached_duplex,Ikota Ajah,4.0,4.0,52000000.0
5565,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5566,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5567,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5568,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5569,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5570,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5571,semi_detached_duplex,Ikota Ajah,4.0,4.0,57000000.0
5572,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5573,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5574,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5575,semi_detached_duplex,Ikota Ajah,4.0,4.0,60000000.0
5576,semi_detached_duplex,Ikota Ajah,4.0,5.0,54000000.0
5577,semi_detached_duplex,Ikota Ajah,4.0,4.0,60000000.0
5578,semi_detached_duplex,Ikota Ajah,4.0,5.0,51000000.0
5579,semi_detached_duplex,Ikota Ajah,4.0,6.0,59000000.0
5580,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5581,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5582,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5583,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5584,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5585,semi_detached_duplex,Ikota Ajah,4.0,3.0,55000000.0
5586,semi_detached_duplex,Ikota Ajah,4.0,4.0,53000000.0
5587,semi_detached_duplex,Ikota Ajah,4.0,4.0,54000000.0
5588,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5589,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5590,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5591,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5592,semi_detached_duplex,Ikota Ajah,4.0,5.0,52000000.0
5593,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5594,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5595,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5596,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5597,semi_detached_duplex,Ikota Ajah,4.0,4.0,53000000.0
5598,semi_detached_duplex,Ikota Ajah,4.0,4.0,49900000.0
5599,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5600,semi_detached_duplex,Ikota Ajah,4.0,3.0,55000000.0
5601,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5602,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5603,semi_detached_duplex,Ikota Ajah,4.0,4.0,57000000.0
5604,semi_detached_duplex,Ikota Ajah,4.0,4.0,60000000.0
5605,semi_detached_duplex,Ikota Ajah,4.0,4.0,52000000.0
5606,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5607,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5608,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5609,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5610,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5611,semi_detached_duplex,Ikota Ajah,4.0,4.0,59500000.0
5612,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5613,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5614,semi_detached_duplex,Ikota Ajah,4.0,5.0,53000000.0
5615,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5616,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5617,semi_detached_duplex,Ikota Ajah,4.0,4.0,60000000.0
5618,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5619,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5620,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5621,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5622,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5623,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5624,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5625,semi_detached_duplex,Ikota Ajah,4.0,4.0,60000000.0
5626,semi_detached_duplex,Ikota Ajah,4.0,4.0,60000000.0
5627,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5628,semi_detached_duplex,Ikota Ajah,4.0,4.0,53000000.0
5629,semi_detached_duplex,Ikota Ajah,4.0,4.0,60000000.0
5630,semi_detached_duplex,Ikota Ajah,4.0,5.0,57000000.0
5631,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5632,semi_detached_duplex,Ikota Ajah,4.0,4.0,52000000.0
5633,semi_detached_duplex,Ikota Ajah,4.0,4.0,51000000.0
5634,semi_detached_duplex,Ikota Ajah,4.0,4.0,53000000.0
5635,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5636,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5637,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5638,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5639,semi_detached_duplex,Ikota Ajah,4.0,5.0,53000000.0
5640,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5641,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5642,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5643,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5644,semi_detached_duplex,Ikota Ajah,4.0,4.0,52000000.0
5645,semi_detached_duplex,Ikota Ajah,4.0,5.0,52000000.0
5646,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5647,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5648,semi_detached_duplex,Ikota Ajah,4.0,4.0,52000000.0
5649,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5650,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5651,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5652,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5653,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5654,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5655,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5656,semi_detached_duplex,Ikota Ajah,4.0,4.0,54000000.0
5657,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5658,semi_detached_duplex,Ikota Ajah,4.0,4.0,53000000.0
5659,semi_detached_duplex,Ikota Ajah,4.0,4.0,51000000.0
5660,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5661,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5662,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5663,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5664,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5665,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5666,semi_detached_duplex,Ikota Ajah,4.0,4.0,53000000.0
5667,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5668,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5669,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5670,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5671,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5672,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5673,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5674,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5675,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5676,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5677,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5678,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5679,semi_detached_duplex,Ikota Ajah,4.0,4.0,53000000.0
5680,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5681,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5682,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5683,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5684,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5685,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5686,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5687,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5688,semi_detached_duplex,Ikota Ajah,4.0,5.0,50000000.0
5689,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5690,semi_detached_duplex,Ikota Ajah,4.0,4.0,52000000.0
5691,semi_detached_duplex,Ikota Ajah,4.0,4.0,60000000.0
5692,semi_detached_duplex,Ikota Ajah,4.0,4.0,58000000.0
5693,semi_detached_duplex,Ikota Ajah,4.0,4.0,55000000.0
5694,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5695,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5696,semi_detached_duplex,Ikota Ajah,4.0,4.0,54000000.0
5697,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5698,semi_detached_duplex,Ikota Ajah,4.0,4.0,50000000.0
5699,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5700,semi_detached_duplex,Ikota Ajah,4.0,5.0,55000000.0
5701,semi_detached_duplex,Ikota Ajah,4.0,5.0,52000000.0
5702,semi_detached_duplex,Ikota Ajah,5.0,5.0,75000000.0
5703,semi_detached_duplex,Ikota Ajah,5.0,5.0,70000000.0
5704,semi_detached_duplex,Ikota Ajah,5.0,5.0,70000000.0
5705,semi_detached_duplex,Ikota Ajah,5.0,5.0,70000000.0
5706,semi_detached_duplex,Ikota Ajah,5.0,5.0,65000000.0
5707,semi_detached_duplex,Ikota Ajah,5.0,5.0,85000000.0
5708,semi_detached_duplex,Ikota Ajah,5.0,5.0,75000000.0
5709,semi_detached_duplex,Ikota Ajah,5.0,5.0,70000000.0
5710,semi_detached_duplex,Ikota Ajah,5.0,5.0,75000000.0
5711,semi_detached_duplex,Ikota Ajah,5.0,4.0,90000000.0
5712,semi_detached_duplex,Ikota Ajah,5.0,5.0,75000000.0
5713,semi_detached_duplex,Ikota Ajah,5.0,5.0,67000000.0
5714,semi_detached_duplex,Ikota Ajah,5.0,5.0,70000000.0
5715,semi_detached_duplex,Ikota Ajah,5.0,5.0,70000000.0
5716,semi_detached_duplex,Ikota Ajah,5.0,5.0,80000000.0
5717,semi_detached_duplex,Ikota Ajah,5.0,5.0,65000000.0
5718,semi_detached_duplex,Ikota Ajah,5.0,5.0,80000000.0
5719,semi_detached_duplex,Ikota Ajah,5.0,6.0,75000000.0
5720,semi_detached_duplex,Ikota Ajah,5.0,6.0,80000000.0
5721,semi_detached_duplex,Ikota Ajah,5.0,5.0,85000000.0
5722,semi_detached_duplex,Ikota Ajah,5.0,5.0,90000000.0
5723,semi_detached_duplex,Ikota Ajah,5.0,5.0,75000000.0
5724,semi_detached_duplex,Ikota Ajah,5.0,5.0,78000000.0
5725,terraced_bungalow,Ikota Ajah,4.0,5.0,38000000.0
5726,terraced_bungalow,Ikota Ajah,4.0,5.0,38000000.0
5727,terraced_duplex,Ikota Ajah,3.0,5.0,35000000.0
5728,terraced_duplex,Ikota Ajah,3.0,4.0,38000000.0
5729,terraced_duplex,Ikota Ajah,3.0,3.0,38000000.0
5730,terraced_duplex,Ikota Ajah,3.0,4.0,37000000.0
5731,terraced_duplex,Ikota Ajah,3.0,3.0,38000000.0
5732,terraced_duplex,Ikota Ajah,3.0,3.0,35000000.0
5733,terraced_duplex,Ikota Ajah,3.0,3.0,38000000.0
5734,terraced_duplex,Ikota Ajah,3.0,3.0,37000000.0
5735,terraced_duplex,Ikota Ajah,3.0,5.0,35000000.0
5736,terraced_duplex,Ikota Ajah,3.0,5.0,36000000.0
5737,terraced_duplex,Ikota Ajah,3.0,4.0,36000000.0
5738,terraced_duplex,Ikota Ajah,3.0,3.0,37000000.0
5739,terraced_duplex,Ikota Ajah,3.0,3.0,36000000.0
5740,terraced_duplex,Ikota Ajah,3.0,3.0,39000000.0
5741,terraced_duplex,Ikota Ajah,3.0,3.0,36000000.0
5742,terraced_duplex,Ikota Ajah,3.0,3.0,35000000.0
5743,terraced_duplex,Ikota Ajah,3.0,3.0,38000000.0
5744,terraced_duplex,Ikota Ajah,3.0,3.0,38000000.0
5745,terraced_duplex,Ikota Ajah,3.0,3.0,36000000.0
5746,terraced_duplex,Ikota Ajah,3.0,4.0,35000000.0
5747,terraced_duplex,Ikota Ajah,3.0,3.0,37000000.0
5748,terraced_duplex,Ikota Ajah,3.0,4.0,35000000.0
5749,terraced_duplex,Ikota Ajah,3.0,4.0,39000000.0
5750,terraced_duplex,Ikota Ajah,3.0,4.0,36000000.0
5751,terraced_duplex,Ikota Ajah,3.0,4.0,35000000.0
5752,terraced_duplex,Ikota Ajah,3.0,3.0,35000000.0
5753,terraced_duplex,Ikota Ajah,3.0,3.0,38000000.0
5754,terraced_duplex,Ikota Ajah,3.0,3.0,35000000.0
5755,terraced_duplex,Ikota Ajah,3.0,4.0,35000000.0
5756,terraced_duplex,Ikota Ajah,3.0,3.0,37000000.0
5757,terraced_duplex,Ikota Ajah,3.0,3.0,35000000.0
5758,terraced_duplex,Ikota Ajah,4.0,6.0,37000000.0
5759,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5760,terraced_duplex,Ikota Ajah,4.0,6.0,38000000.0
5761,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5762,terraced_duplex,Ikota Ajah,4.0,4.0,42000000.0
5763,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5764,terraced_duplex,Ikota Ajah,4.0,4.0,37500000.0
5765,terraced_duplex,Ikota Ajah,4.0,4.0,37500000.0
5766,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5767,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5768,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5769,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5770,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5771,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5772,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5773,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5774,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5775,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5776,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5777,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5778,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5779,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5780,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5781,terraced_duplex,Ikota Ajah,4.0,6.0,38000000.0
5782,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5783,terraced_duplex,Ikota Ajah,4.0,4.0,41000000.0
5784,terraced_duplex,Ikota Ajah,4.0,5.0,42000000.0
5785,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5786,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5787,terraced_duplex,Ikota Ajah,4.0,4.0,43000000.0
5788,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5789,terraced_duplex,Ikota Ajah,4.0,4.0,42000000.0
5790,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5791,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5792,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5793,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5794,terraced_duplex,Ikota Ajah,4.0,4.0,45000000.0
5795,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5796,terraced_duplex,Ikota Ajah,4.0,4.0,41000000.0
5797,terraced_duplex,Ikota Ajah,4.0,4.0,41000000.0
5798,terraced_duplex,Ikota Ajah,4.0,4.0,41000000.0
5799,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5800,terraced_duplex,Ikota Ajah,4.0,4.0,41000000.0
5801,terraced_duplex,Ikota Ajah,4.0,3.0,40000000.0
5802,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5803,terraced_duplex,Ikota Ajah,4.0,5.0,42000000.0
5804,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5805,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5806,terraced_duplex,Ikota Ajah,4.0,5.0,41000000.0
5807,terraced_duplex,Ikota Ajah,4.0,4.0,41000000.0
5808,terraced_duplex,Ikota Ajah,4.0,4.0,50000000.0
5809,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5810,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5811,terraced_duplex,Ikota Ajah,4.0,4.0,45000000.0
5812,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5813,terraced_duplex,Ikota Ajah,4.0,4.0,39500000.0
5814,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5815,terraced_duplex,Ikota Ajah,4.0,4.0,41000000.0
5816,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5817,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5818,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5819,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5820,terraced_duplex,Ikota Ajah,4.0,4.0,45000000.0
5821,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5822,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5823,terraced_duplex,Ikota Ajah,4.0,4.0,42000000.0
5824,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5825,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5826,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5827,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5828,terraced_duplex,Ikota Ajah,4.0,4.0,39000000.0
5829,terraced_duplex,Ikota Ajah,4.0,4.0,42000000.0
5830,terraced_duplex,Ikota Ajah,4.0,4.0,45000000.0
5831,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5832,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5833,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5834,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5835,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5836,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5837,terraced_duplex,Ikota Ajah,4.0,6.0,38000000.0
5838,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5839,terraced_duplex,Ikota Ajah,4.0,4.0,43000000.0
5840,terraced_duplex,Ikota Ajah,4.0,3.0,38000000.0
5841,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5842,terraced_duplex,Ikota Ajah,4.0,4.0,50000000.0
5843,terraced_duplex,Ikota Ajah,4.0,6.0,38000000.0
5844,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5845,terraced_duplex,Ikota Ajah,4.0,5.0,42000000.0
5846,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5847,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5848,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5849,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5850,terraced_duplex,Ikota Ajah,4.0,5.0,45000000.0
5851,terraced_duplex,Ikota Ajah,4.0,6.0,38000000.0
5852,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5853,terraced_duplex,Ikota Ajah,4.0,4.0,47000000.0
5854,terraced_duplex,Ikota Ajah,4.0,4.0,45000000.0
5855,terraced_duplex,Ikota Ajah,4.0,5.0,39000000.0
5856,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5857,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5858,terraced_duplex,Ikota Ajah,4.0,6.0,38000000.0
5859,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5860,terraced_duplex,Ikota Ajah,4.0,4.0,52000000.0
5861,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5862,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5863,terraced_duplex,Ikota Ajah,4.0,6.0,38000000.0
5864,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5865,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5866,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5867,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5868,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5869,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5870,terraced_duplex,Ikota Ajah,4.0,5.0,50000000.0
5871,terraced_duplex,Ikota Ajah,4.0,4.0,39000000.0
5872,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5873,terraced_duplex,Ikota Ajah,4.0,4.0,42000000.0
5874,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5875,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5876,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5877,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5878,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5879,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5880,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5881,terraced_duplex,Ikota Ajah,4.0,4.0,39500000.0
5882,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5883,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5884,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5885,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5886,terraced_duplex,Ikota Ajah,4.0,4.0,42000000.0
5887,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5888,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5889,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5890,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5891,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5892,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5893,terraced_duplex,Ikota Ajah,4.0,5.0,45000000.0
5894,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5895,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5896,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5897,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5898,terraced_duplex,Ikota Ajah,4.0,4.0,37000000.0
5899,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5900,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5901,terraced_duplex,Ikota Ajah,4.0,4.0,45000000.0
5902,terraced_duplex,Ikota Ajah,4.0,4.0,50000000.0
5903,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5904,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5905,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5906,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5907,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5908,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5909,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5910,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5911,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5912,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5913,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5914,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5915,terraced_duplex,Ikota Ajah,4.0,5.0,37000000.0
5916,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5917,terraced_duplex,Ikota Ajah,4.0,4.0,45000000.0
5918,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5919,terraced_duplex,Ikota Ajah,4.0,4.0,43000000.0
5920,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5921,terraced_duplex,Ikota Ajah,4.0,4.0,39000000.0
5922,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5923,terraced_duplex,Ikota Ajah,4.0,4.0,45000000.0
5924,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5925,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5926,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5927,terraced_duplex,Ikota Ajah,4.0,4.0,38000000.0
5928,terraced_duplex,Ikota Ajah,4.0,4.0,40000000.0
5929,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5930,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5931,terraced_duplex,Ikota Ajah,4.0,5.0,40000000.0
5932,terraced_duplex,Ikota Ajah,4.0,6.0,38000000.0
5933,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5934,terraced_duplex,Ikota Ajah,4.0,4.0,37000000.0
5935,terraced_duplex,Ikota Ajah,4.0,4.0,37000000.0
5936,terraced_duplex,Ikota Ajah,4.0,5.0,38000000.0
5937,terraced_duplex,Ikota Ajah,4.0,5.0,41000000.0
